VentaID,LineaID,FechaVenta,ProductoID,TiendaID,ClienteID,CanalID,EmpleadoID,MetodoPagoID,Cantidad,PrecioUnitario,CostoUnitario
V00515,2,21/03/2025,P012,T005,C0512,CH03,E000,MP03,4,217.79,170.68
V00516,1,10/12/2023,P103,T021,C0002,CH03,E000,MP03,4,484.56,243.26
V00517,1,16/06/2025,P054,T005,C0928,CH03,E000,MP02,6,363.67,228.42
V00517,2,16/06/2025,P117,T013,C0938,CH03,E000,MP02,9,391.44,291.62
V00517,3,16/06/2025,P076,T009,C0115,CH03,E000,MP02,7,280.39,233.47
V00517,4,16/06/2025,P123,T010,C0801,CH03,E000,MP02,5,219.38,90.64
V00518,1,25/12/2024,P083,T010,C0002,CH03,E000,MP01,2,58.31,39.45
V00518,2,25/12/2024,P038,T010,C0141,CH03,E000,MP01,3,683.63,290.3
V00519,1,05/02/2024,P007,T005,C0865,CH01,E066,MP01,3,133.78,89.62
V00519,2,05/02/2024,P004,T005,C0660,CH01,E054,MP01,10,236.56,177.33
V00519,3,05/02/2024,P040,T005,C0658,CH01,E077,MP01,2,73.55,39.46
V00520,1,19/06/2023,P123,T001,C0781,CH02,E000,MP01,6,519.54,261.85
V00521,1,02/11/2024,P004,T010,C0304,CH03,E000,MP01,10,298.05,195.38
V00521,2,02/11/2024,P048,T021,C0304,CH03,E000,MP01,9,460.63,211.18
V00521,3,02/11/2024,P004,T010,C0304,CH03,E000,MP01,9,163.16,102.53
V00522,1,31/05/2024,P019,T010,C0940,CH02,E000,MP02,6,379.51,159.6
V00522,2,31/05/2024,P054,T013,C0436,CH02,E000,MP02,1,406.29,295.89
V00522,3,31/05/2024,P082,T005,C0562,CH02,E000,MP02,9,489.83,211.27
V00522,4,31/05/2024,P027,T013,C0212,CH02,E000,MP02,2,398.43,199.91
V00523,1,27/05/2025,P126,T010,C0044,CH03,E000,MP02,9,155.72,76.27
V00523,2,27/05/2025,P002,T010,C0881,CH03,E000,MP02,3,15.66,8.94
V00523,3,27/05/2025,P106,T010,C0562,CH03,E000,MP02,4,194.48,81.6
V00524,1,25/01/2026,P117,T013,C0494,CH01,E079,MP02,6,229.08,185.63
V00524,2,25/01/2026,P106,T021,C0982,CH01,E072,MP01,1,269.69,133.07
V00524,3,25/01/2026,P143,T005,C0154,CH01,E065,MP01,6,317.6,245.92
V00525,1,02/09/2025,P143,T005,C0781,CH01,E015,MP03,1,16.92,12.36
V00525,2,02/09/2025,P007,T021,C0154,CH01,E000,MP03,2,92.55,58.38
V00526,1,26/03/2025,P053,T009,C0436,CH01,E066,MP03,3,447.61,192.28
V00527,1,25/04/2023,P103,T001,C0512,CH02,E000,MP02,5,332.82,252.0
V00527,2,25/04/2023,P016,T001,C0494,CH02,E000,MP02,5,508.43,211.9
V00527,3,25/04/2023,P019,T001,C0436,CH02,E000,MP02,7,400.61,254.29
V00527,4,25/04/2023,P106,T001,C0708,CH02,E000,MP02,6,116.33,92.84
V00528,1,03/09/2024,P046,T010,C0658,CH01,E070,MP03,5,287.27,198.61
V00528,2,03/09/2024,P123,T005,C0395,CH01,E077,MP03,9,282.53,173.33
V00528,3,03/09/2024,P053,T010,C0781,CH01,E064,MP03,8,164.93,95.35
V00528,4,03/09/2024,P126,T001,C0660,CH01,E083,MP03,9,203.62,100.86
V00529,1,10/05/2023,P126,T021,C0436,CH03,E000,MP02,2,80.05,41.36
V00529,2,10/05/2023,P143,T005,C0304,CH03,E000,MP02,8,449.75,225.95
V00529,3,10/05/2023,P126,T001,C0988,CH03,E000,MP02,4,437.11,245.76
V00529,4,10/05/2023,P002,T021,C0184,CH03,E000,MP02,5,334.31,157.91
V00530,1,09/12/2024,P059,T010,C0658,CH02,E000,MP02,3,149.96,113.96
V00531,1,13/07/2023,P143,T005,C0658,CH01,E017,MP02,3,566.13,266.57
V00532,1,30/11/2024,P038,T010,C0784,CH01,E015,MP03,9,410.26,284.4
V00533,1,11/06/2025,P048,T021,C0184,CH03,E000,MP01,4,76.6,45.53
V00533,2,11/06/2025,P012,T001,C0882,CH03,E000,MP03,7,392.72,273.43
V00533,3,11/06/2025,P002,T021,C0658,CH03,E000,MP03,10,455.54,240.37
V00533,4,11/06/2025,P123,T010,C0660,CH03,E000,MP03,5,125.72,73.51
V00534,1,08/08/2024,P040,T010,C0044,CH03,E000,MP01,10,482.0,213.35
V00534,2,08/08/2024,P078,T013,C0044,CH03,E000,MP01,10,631.96,287.72
V00535,1,06/06/2025,P100,T013,C0044,CH01,E004,MP03,10,400.07,283.87
V00535,2,06/06/2025,P115,T013,C0528,CH01,E004,MP03,8,13.33,9.34
V00535,3,06/06/2025,P123,T013,C0784,CH01,E004,MP03,7,393.89,210.12
V00536,1,29/01/2024,P103,T010,C0115,CH03,E000,MP03,10,494.78,287.75
V00537,1,06/08/2024,P128,T009,C0973,CH01,E059,MP02,3,163.21,68.23
V00537,2,06/08/2024,P054,T009,C0041,CH01,E016,MP02,4,356.11,157.93
V00537,3,06/08/2024,P019,T009,C0881,CH01,E007,MP02,5,157.46,113.11
V00538,1,05/03/2023,P115,T001,C0928,CH03,E000,MP01,1,328.51,221.18
V00538,2,05/03/2023,P002,T005,C0141,CH03,E000,MP03,1,326.59,147.32
V00538,3,05/03/2023,P106,T005,C0781,CH03,E000,MP01,9,260.34,134.38
V00539,1,05/12/2023,P078,T001,C0938,CH02,E000,MP02,4,10.43,5.15
V00539,2,05/12/2023,P078,T001,C0041,CH02,E000,MP02,3,447.43,188.11
V00539,3,05/12/2023,P105,T001,C0801,CH02,E000,MP02,4,408.25,228.62
V00540,1,06/05/2024,P062,T009,C0865,CH03,E000,MP02,3,230.63,113.53
V00540,2,06/05/2024,P126,T009,C0660,CH03,E000,MP02,5,202.31,131.03
V00540,3,06/05/2024,P117,T009,C0928,CH03,E000,MP02,2,223.73,103.11
V00541,1,02/01/2026,P106,T005,C0141,CH01,E065,MP01,9,73.23,60.54
V00541,2,02/01/2026,P061,T005,C0395,CH01,E059,MP01,9,108.66,44.37
V00541,3,02/01/2026,P115,T005,C0304,CH01,E054,MP01,10,111.15,53.1
V00541,4,02/01/2026,P012,T005,C0465,CH01,E072,MP01,4,110.68,81.13
V00542,1,23/09/2025,P143,T010,C0041,CH03,E000,MP02,8,534.59,264.78
V00542,2,23/09/2025,P143,T013,C0154,CH03,E000,MP02,2,321.71,164.45
V00542,3,23/09/2025,P011,T009,C0801,CH03,E000,MP02,1,548.12,259.13
V00542,4,23/09/2025,P083,T009,C0212,CH03,E000,MP02,5,181.48,148.48
V00543,1,11/07/2024,P027,T001,C0982,CH01,E032,MP01,10,325.78,160.67
V00544,1,05/05/2025,P053,T005,C0141,CH02,E000,MP03,5,225.84,107.88
V00544,2,05/05/2025,P059,T021,C0528,CH02,E000,MP03,10,118.34,52.28
V00544,3,05/05/2025,P115,T005,C0938,CH02,E000,MP03,9,74.02,31.43
V00545,1,17/05/2024,P143,T001,C0141,CH03,E000,MP03,7,321.69,224.16
V00545,2,17/05/2024,P011,T001,C0938,CH03,E000,MP03,7,125.29,85.84
V00546,1,02/01/2026,P083,T010,C0801,CH03,E000,MP02,5,75.79,34.87
V00547,1,11/04/2025,P117,T009,C0184,CH03,E000,MP03,3,509.84,209.4
V00547,2,11/04/2025,P128,T021,C0046,CH03,E000,MP03,2,219.44,119.49
V00547,3,11/04/2025,P143,T013,C0562,CH03,E000,MP03,3,100.21,58.47
V00547,4,11/04/2025,P011,T001,C0579,CH03,E000,MP03,9,483.02,215.38
V00548,1,27/03/2023,P082,T021,C0881,CH02,E000,MP03,7,271.17,134.79
V00548,2,27/03/2023,P046,T005,C0708,CH02,E000,MP03,3,80.29,61.92
V00549,1,20/02/2025,P100,T021,C0784,CH03,E000,MP03,8,30.73,13.69
V00549,2,20/02/2025,P128,T021,C0579,CH03,E000,MP03,3,422.99,257.92
V00549,3,20/02/2025,P011,T021,C0982,CH03,E000,MP03,9,36.19,21.32
V00549,4,20/02/2025,P076,T010,C0982,CH03,E000,MP03,10,165.38,68.57
V00550,1,27/03/2025,P046,T010,C0436,CH03,E000,MP01,5,464.27,211.7
V00550,2,27/03/2025,P011,T013,C0928,CH03,E000,MP01,7,294.09,240.89
V00550,3,27/03/2025,P100,T010,C0881,CH03,E000,MP01,8,556.87,298.08
V00550,4,27/03/2025,P048,T009,C0212,CH03,E000,MP01,5,508.74,204.15
V00551,1,11/07/2023,P115,T001,C0395,CH03,E000,MP02,4,372.33,155.35
V00552,1,27/08/2025,P103,T001,C0465,CH03,E000,MP02,7,82.63,50.38
V00552,2,27/08/2025,P027,T009,C0096,CH03,E000,MP02,10,234.63,109.47
V00552,3,27/08/2025,P027,T001,C0512,CH03,E000,MP02,9,369.16,153.02
V00553,1,27/10/2024,P061,T001,C0494,CH03,E000,MP03,2,211.46,124.26
V00553,2,27/10/2024,P083,T001,C0973,CH03,E000,MP03,3,191.83,138.21
V00553,3,27/10/2024,P106,T001,C0781,CH03,E000,MP03,10,36.7,29.96
V00554,1,21/11/2023,P053,T021,C0512,CH01,E015,MP03,7,401.76,233.03
V00554,2,21/11/2023,P115,T001,C0512,CH01,E059,MP03,6,507.07,221.34
V00554,3,21/11/2023,P040,T021,C0512,CH01,E032,MP03,7,418.58,235.45
V00555,1,05/12/2023,P100,T001,C0940,CH02,E000,MP03,2,67.78,28.98
V00555,2,05/12/2023,P105,T001,C0044,CH02,E000,MP03,4,425.86,231.87
V00556,1,02/09/2025,P054,T001,C0154,CH03,E000,MP02,7,386.37,192.33
V00557,1,28/08/2023,P012,T001,C0436,CH03,E000,MP02,4,483.3,208.66
V00558,1,19/01/2023,P105,T001,C0781,CH03,E000,MP01,10,77.54,33.79
V00558,2,19/01/2023,P103,T005,C0096,CH03,E000,MP01,9,158.88,102.39
V00558,3,19/01/2023,P106,T005,C0938,CH03,E000,MP01,10,346.85,191.65
V00559,1,05/09/2025,P004,T021,C0115,CH03,E000,MP01,10,354.12,169.97
V00560,1,31/01/2024,P062,T013,C0973,CH02,E000,MP02,10,275.71,152.94
V00560,2,31/01/2024,P053,T021,C0115,CH02,E000,MP02,10,503.36,283.21
V00561,1,12/08/2024,P123,T021,C0046,CH03,E000,MP02,10,183.92,77.31
V00561,2,12/08/2024,P027,T009,C0465,CH03,E000,MP02,3,194.36,117.33
V00561,3,12/08/2024,P083,T013,C0940,CH03,E000,MP02,6,84.62,48.19
V00561,4,12/08/2024,P040,T001,C0658,CH03,E000,MP02,4,616.85,289.02
V00562,1,20/09/2025,P117,T013,C0801,CH01,E046,MP02,9,427.24,183.71
V00562,2,20/09/2025,P061,T005,C0154,CH01,E054,MP02,5,538.0,228.15
V00562,3,20/09/2025,P016,T001,C0304,CH01,E072,MP02,7,46.98,27.53
V00563,1,11/03/2024,P040,T009,C0801,CH01,E046,MP02,9,119.94,69.25
V00563,2,11/03/2024,P059,T021,C0973,CH01,E064,MP02,9,155.04,127.25
V00564,1,18/06/2023,P038,T005,C0938,CH03,E000,MP03,7,128.6,61.69
V00564,2,18/06/2023,P128,T001,C0512,CH03,E000,MP01,3,161.24,76.8
V00565,1,14/11/2024,P002,T005,C0784,CH03,E000,MP01,3,110.62,72.14
V00565,2,14/11/2024,P082,T009,C0973,CH03,E000,MP02,10,153.71,126.62
V00566,1,06/05/2025,P002,T009,C0882,CH03,E000,MP03,2,502.45,207.87
V00566,2,06/05/2025,P002,T010,C0212,CH03,E000,MP01,7,386.66,220.68
V00566,3,06/05/2025,P019,T013,C0801,CH03,E000,MP01,8,124.89,52.29
V00567,1,01/12/2024,P007,T009,C0938,CH03,E000,MP01,10,622.64,282.43
V00568,1,05/08/2024,P007,T005,C0436,CH03,E000,MP01,2,293.9,221.13
V00568,2,05/08/2024,P126,T005,C0494,CH03,E000,MP02,9,156.63,109.72
V00568,3,05/08/2024,P123,T013,C0395,CH03,E000,MP01,2,379.3,163.29
V00569,1,29/04/2024,P016,T001,C0154,CH03,E000,MP03,10,251.98,127.39
V00570,1,28/08/2023,P061,T001,C0046,CH01,E007,MP03,6,76.28,48.26
V00570,2,28/08/2023,P143,T001,C0436,CH01,E054,MP03,6,350.97,194.91
V00570,3,28/08/2023,P143,T013,C0002,CH01,E064,MP03,7,20.08,15.06
V00570,4,28/08/2023,P038,T010,C0304,CH01,E079,MP03,6,311.2,188.11
V00571,1,25/09/2023,P123,T005,C0528,CH03,E000,MP01,10,327.75,171.05
V00571,2,25/09/2023,P128,T009,C0973,CH03,E000,MP01,8,406.14,207.89
V00571,3,25/09/2023,P117,T010,C0579,CH03,E000,MP01,6,232.04,103.27
V00572,1,11/12/2024,P016,T001,C0212,CH02,E000,MP01,10,15.39,12.34
V00572,2,11/12/2024,P078,T001,C0982,CH02,E000,MP01,6,129.81,60.62
V00572,3,11/12/2024,P053,T001,C0938,CH02,E000,MP01,5,58.93,48.99
V00572,4,11/12/2024,P126,T001,C0494,CH02,E000,MP01,1,457.71,222.15
V00573,1,26/10/2023,P143,T010,C0395,CH02,E000,MP01,8,512.02,224.33
V00573,2,26/10/2023,P100,T021,C0041,CH02,E000,MP01,8,443.53,194.65
V00574,1,17/06/2025,P040,T021,C0512,CH02,E000,MP01,1,562.58,259.05
V00574,2,17/06/2025,P027,T013,C0865,CH02,E000,MP01,3,521.44,290.14
V00574,3,17/06/2025,P103,T013,C0784,CH02,E000,MP01,2,31.01,12.93
V00575,1,30/10/2025,P004,T013,C0940,CH02,E000,MP03,4,431.45,220.68
V00575,2,30/10/2025,P038,T013,C0041,CH02,E000,MP03,1,575.67,239.39
V00575,3,30/10/2025,P012,T013,C0940,CH02,E000,MP03,9,93.62,44.67
V00575,4,30/10/2025,P053,T013,C0928,CH02,E000,MP03,10,598.15,296.24
V00576,1,29/05/2025,P007,T005,C0660,CH03,E000,MP02,2,579.53,233.81
V00576,2,29/05/2025,P019,T005,C0494,CH03,E000,MP02,10,531.89,286.71
V00577,1,07/01/2023,P117,T013,C0938,CH02,E000,MP02,3,85.23,50.34
V00577,2,07/01/2023,P046,T013,C0465,CH02,E000,MP02,10,492.44,276.45
V00577,3,07/01/2023,P083,T005,C0395,CH02,E000,MP01,5,133.23,53.31
V00578,1,17/10/2025,P040,T005,C0865,CH01,E032,MP03,8,126.74,58.89
V00578,2,17/10/2025,P100,T005,C0579,CH01,E046,MP03,4,556.73,236.27
V00578,3,17/10/2025,P117,T005,C0141,CH01,E065,MP03,2,360.46,288.32
V00578,4,17/10/2025,P027,T005,C0304,CH01,E032,MP03,6,500.25,218.21
V00579,1,03/08/2025,P078,T001,C0436,CH02,E000,MP02,6,315.66,145.87
V00580,1,09/10/2025,P004,T013,C0865,CH02,E000,MP01,6,561.37,247.77
V00580,2,09/10/2025,P103,T010,C0528,CH02,E000,MP01,7,455.42,298.52
V00581,1,03/09/2025,P061,T001,C0660,CH03,E000,MP02,4,142.24,106.12
V00582,1,11/04/2024,P054,T009,C0940,CH02,E000,MP01,7,501.84,264.77
V00582,2,11/04/2024,P106,T005,C0940,CH02,E000,MP01,4,363.98,243.76
V00582,3,11/04/2024,P046,T013,C0940,CH02,E000,MP01,5,341.26,144.7
V00582,4,11/04/2024,P016,T005,C0940,CH02,E000,MP01,10,561.03,276.54
V00583,1,11/05/2024,P011,T013,C0044,CH01,E046,MP03,6,241.24,148.76
V00584,1,06/07/2023,P002,T010,C0562,CH02,E000,MP02,10,343.74,176.7
V00585,1,05/07/2023,P128,T021,C0781,CH01,E007,MP01,9,239.83,169.95
V00585,2,05/07/2023,P053,T021,C0784,CH01,E054,MP02,8,619.79,257.21
V00585,3,05/07/2023,P048,T021,C0562,CH01,E015,MP02,5,606.92,255.28
V00586,1,08/06/2025,P115,T010,C0660,CH01,E032,MP03,5,238.8,96.34
V00587,1,28/12/2023,P105,T009,C0938,CH03,E000,MP02,5,655.88,293.95
V00588,1,14/01/2023,P016,T005,C0046,CH02,E000,MP03,2,318.15,217.14
V00588,2,14/01/2023,P053,T005,C0046,CH02,E000,MP03,4,95.95,77.69
V00589,1,19/01/2025,P100,T001,C0044,CH02,E000,MP03,9,362.69,162.01
V00589,2,19/01/2025,P105,T001,C0973,CH02,E000,MP03,3,74.13,31.38
V00589,3,19/01/2025,P040,T001,C0041,CH02,E000,MP03,6,538.23,247.9
V00589,4,19/01/2025,P002,T001,C0002,CH02,E000,MP03,4,324.08,155.38
V00590,1,03/03/2025,P078,T013,C0184,CH02,E000,MP01,8,239.48,167.8
V00590,2,03/03/2025,P117,T013,C0801,CH02,E000,MP01,8,361.67,217.75
V00591,1,24/10/2025,P007,T021,C0154,CH03,E000,MP03,4,233.07,139.59
V00592,1,19/10/2023,P027,T021,C0579,CH03,E000,MP01,9,72.9,49.55
V00592,2,19/10/2023,P019,T021,C0002,CH03,E000,MP01,5,165.68,87.41
V00592,3,19/10/2023,P004,T001,C0708,CH03,E000,MP01,8,408.42,222.01
V00592,4,19/10/2023,P038,T005,C0658,CH03,E000,MP01,3,369.85,299.24
V00593,1,25/09/2023,P012,T013,C0784,CH03,E000,MP03,3,338.06,275.06
V00593,2,25/09/2023,P048,T009,C0784,CH03,E000,MP03,6,212.2,87.4
V00593,3,25/09/2023,P076,T009,C0784,CH03,E000,MP03,3,134.35,67.47
V00594,1,03/08/2024,P106,T009,C0973,CH01,E060,MP01,3,396.18,171.25
V00594,2,03/08/2024,P040,T009,C0801,CH01,E012,MP01,8,340.65,257.3
V00595,1,19/06/2025,P100,T001,C0938,CH03,E000,MP02,10,581.81,256.52
V00596,1,03/09/2024,P027,T013,C0115,CH01,E012,MP02,7,212.82,118.73
V00596,2,03/09/2024,P007,T005,C0304,CH01,E065,MP01,7,543.61,272.17
V00596,3,03/09/2024,P126,T013,C0465,CH01,E004,MP02,1,294.79,141.75
V00597,1,28/05/2024,P082,T010,C0982,CH01,E000,MP03,8,607.13,266.88
V00598,1,10/02/2024,P038,T010,C0115,CH02,E000,MP01,5,508.45,235.6
V00598,2,10/02/2024,P054,T001,C0115,CH02,E000,MP03,2,52.44,24.38
V00598,3,10/02/2024,P083,T021,C0865,CH02,E000,MP02,7,49.64,32.91
V00598,4,10/02/2024,P115,T013,C0784,CH02,E000,MP03,7,636.04,292.74
V00599,1,21/07/2023,P040,T009,C0115,CH03,E000,MP01,3,78.95,42.06
V00599,2,21/07/2023,P078,T013,C0881,CH03,E000,MP02,9,335.7,164.17
V00599,3,21/07/2023,P004,T005,C0115,CH03,E000,MP02,3,194.46,120.0
V00599,4,21/07/2023,P040,T021,C0708,CH03,E000,MP02,7,61.86,38.11
V00600,1,06/06/2023,P083,T001,C0154,CH02,E000,MP01,3,153.73,65.73
V00601,1,17/06/2024,P053,T001,C0494,CH01,E015,MP02,4,203.96,108.19
V00602,1,09/09/2025,P061,T001,C0882,CH02,E000,MP02,5,277.72,113.59
V00602,2,09/09/2025,P100,T009,C0882,CH02,E000,MP02,4,389.03,183.5
V00602,3,09/09/2025,P106,T009,C0882,CH02,E000,MP02,5,155.54,99.3
V00603,1,26/05/2025,P126,T005,C0882,CH02,E000,MP03,10,576.65,276.97
V00603,2,26/05/2025,P061,T005,C0395,CH02,E000,MP03,10,574.23,237.37
V00603,3,26/05/2025,P012,T005,C0982,CH02,E000,MP03,9,107.71,74.43
V00603,4,26/05/2025,P128,T005,C0784,CH02,E000,MP03,9,412.15,171.69
V00604,1,01/12/2024,P011,T001,C0708,CH01,E054,MP02,9,50.96,28.82
V00605,1,23/08/2025,P076,T005,C0784,CH02,E000,MP02,9,388.6,266.25
V00605,2,23/08/2025,P082,T001,C0973,CH02,E000,MP02,9,371.61,202.13
V00605,3,23/08/2025,P054,T010,C0882,CH02,E000,MP02,8,350.33,279.49
V00605,4,23/08/2025,P040,T010,C0154,CH02,E000,MP03,5,567.84,266.54
V00606,1,02/11/2024,P061,T005,C0708,CH03,E000,MP03,4,313.14,133.93
V00606,2,02/11/2024,P061,T013,C0044,CH03,E000,MP03,3,450.3,278.61
V00606,3,02/11/2024,P128,T009,C0528,CH03,E000,MP03,2,32.72,14.78
V00607,1,27/07/2023,P004,T013,C0881,CH03,E000,MP01,4,82.34,34.93
V00607,2,27/07/2023,P117,T013,C0940,CH03,E000,MP01,3,287.41,156.84
V00608,1,12/02/2024,P054,T010,C0436,CH01,E015,MP01,1,101.06,76.76
V00608,2,12/02/2024,P007,T001,C0395,CH01,E015,MP01,10,498.88,234.11
V00609,1,21/09/2024,P103,T013,C0041,CH03,E000,MP02,8,222.85,120.32
V00609,2,21/09/2024,P062,T013,C0212,CH03,E000,MP02,5,42.15,20.43
V00609,3,21/09/2024,P100,T013,C0395,CH03,E000,MP02,3,89.78,42.96
V00609,4,21/09/2024,P011,T013,C0988,CH03,E000,MP02,4,172.67,110.89
V00610,1,16/07/2023,P007,T010,C0044,CH02,E000,MP02,9,46.99,28.32
V00611,1,21/08/2024,P027,T005,C0395,CH01,E012,MP01,3,306.13,212.53
V00612,1,28/08/2025,P083,T005,C0579,CH02,E000,MP02,5,376.23,260.26
V00612,2,28/08/2025,P143,T013,C0494,CH02,E000,MP02,1,421.46,203.89
V00612,3,28/08/2025,P106,T010,C0494,CH02,E000,MP02,10,125.56,54.05
V00613,1,11/02/2025,P027,T013,C0212,CH01,E012,MP01,10,544.7,243.93
V00613,2,11/02/2025,P115,T009,C0982,CH01,E064,MP01,1,281.38,176.83
V00613,3,11/02/2025,P016,T009,C0436,CH01,E077,MP01,4,415.52,195.83
V00614,1,28/06/2025,P038,T005,C0436,CH02,E000,MP01,10,133.17,56.1
V00614,2,28/06/2025,P012,T001,C0512,CH02,E000,MP02,7,196.86,87.2
V00615,1,17/07/2023,P004,T013,C0002,CH03,E000,MP03,2,302.44,143.45
V00616,1,13/06/2025,P061,T005,C0115,CH02,E000,MP01,1,290.58,160.29
V00616,2,13/06/2025,P048,T021,C0184,CH02,E000,MP01,6,110.75,55.29
V00616,3,13/06/2025,P128,T010,C0881,CH02,E000,MP01,8,346.19,228.03
V00616,4,13/06/2025,P123,T005,C0141,CH02,E000,MP01,10,17.55,8.45
V00617,1,20/06/2024,P040,T001,C0801,CH03,E000,MP03,1,121.76,84.34
V00618,1,25/08/2025,P016,T010,C0212,CH02,E000,MP02,3,436.94,186.63
V00618,2,25/08/2025,P062,T021,C0395,CH02,E000,MP02,7,329.86,217.72
V00618,3,25/08/2025,P128,T021,C0801,CH02,E000,MP02,6,310.04,188.6
V00619,1,09/01/2025,P103,T010,C0882,CH01,E072,MP01,1,432.67,280.18
V00620,1,11/04/2025,P040,T010,C0988,CH02,E000,MP03,5,377.08,157.03
V00621,1,21/04/2025,P076,T021,C0184,CH01,E054,MP03,6,33.17,13.57
V00622,1,19/10/2024,P007,T005,C0395,CH03,E000,MP01,5,254.54,107.1
V00622,2,19/10/2024,P054,T009,C0781,CH03,E000,MP01,10,112.47,69.97
V00623,1,13/08/2023,P053,T013,C0579,CH01,E004,MP02,10,347.78,182.77
V00623,2,13/08/2023,P011,T009,C0781,CH01,E004,MP02,2,221.42,111.38
V00624,1,06/01/2026,P002,T001,C0708,CH02,E000,MP03,2,400.45,267.9
V00624,2,06/01/2026,P117,T001,C0660,CH02,E000,MP03,8,183.0,102.99
V00624,3,06/01/2026,P115,T001,C0512,CH02,E000,MP03,5,435.77,197.16
V00625,1,18/08/2023,P004,T001,C0436,CH01,E016,MP02,8,18.57,8.16
V00625,2,18/08/2023,P105,T001,C0928,CH01,E016,MP02,10,531.25,253.16
V00626,1,03/10/2023,P100,T013,C0212,CH02,E000,MP01,8,452.15,206.38
V00627,1,24/05/2024,P143,T010,C0212,CH02,E000,MP02,8,547.86,295.54
V00627,2,24/05/2024,P117,T009,C0115,CH02,E000,MP02,7,278.62,116.12
V00627,3,24/05/2024,P027,T005,C0784,CH02,E000,MP02,2,182.07,79.06
V00627,4,24/05/2024,P004,T005,C0184,CH02,E000,MP02,3,89.25,47.78
V00628,1,10/05/2023,P115,T010,C0141,CH03,E000,MP01,3,654.46,273.95
V00628,2,10/05/2023,P038,T001,C0395,CH03,E000,MP01,8,100.98,57.48
V00628,3,10/05/2023,P046,T005,C0881,CH03,E000,MP01,4,644.19,264.7
V00629,1,15/02/2026,P062,T001,C0738,CH02,E000,MP01,1,572.19,243.78
V00629,2,15/02/2026,P011,T001,C0865,CH02,E000,MP01,7,63.81,49.84
V00629,3,15/02/2026,P007,T001,C0184,CH02,E000,MP01,6,150.18,106.27
V00629,4,15/02/2026,P053,T001,C0882,CH02,E000,MP01,4,403.88,222.31
V00630,1,03/01/2025,P046,T010,C0041,CH01,E066,MP02,10,515.71,229.85
V00631,1,29/04/2023,P083,T013,C0781,CH02,E000,MP03,7,617.19,299.51
V00631,2,29/04/2023,P054,T009,C0512,CH02,E000,MP03,8,356.45,242.85
V00631,3,29/04/2023,P019,T005,C0046,CH02,E000,MP03,7,233.0,164.15
V00632,1,07/09/2023,P002,T010,C0395,CH03,E000,MP01,7,283.08,173.06
V00632,2,07/09/2023,P083,T005,C0041,CH03,E000,MP01,9,274.21,228.43
V00633,1,24/08/2025,P011,T005,C0928,CH01,E012,MP01,5,103.76,50.97
V00634,1,30/11/2025,P012,T001,C0708,CH01,E017,MP02,10,474.23,285.97
V00634,2,30/11/2025,P103,T021,C0494,CH01,E054,MP02,2,170.96,122.13
V00634,3,30/11/2025,P143,T009,C0304,CH01,E065,MP02,1,236.81,157.46
V00635,1,07/12/2023,P105,T021,C0562,CH01,E046,MP02,8,379.9,198.82
V00636,1,12/09/2024,P115,T013,C0041,CH02,E000,MP01,3,153.31,81.0
V00636,2,12/09/2024,P083,T013,C0708,CH02,E000,MP01,8,95.34,59.2
V00637,1,17/11/2025,P115,T009,C0938,CH03,E000,MP03,4,404.04,179.24
V00637,2,17/11/2025,P062,T013,C0928,CH03,E000,MP03,10,106.89,77.73
V00637,3,17/11/2025,P002,T005,C0988,CH03,E000,MP03,6,97.75,43.18
V00638,1,04/07/2025,P103,T013,C0436,CH02,E000,MP02,9,181.88,122.44
V00638,2,04/07/2025,P040,T009,C0304,CH02,E000,MP02,5,16.84,11.69
V00638,3,04/07/2025,P100,T013,C0784,CH02,E000,MP02,8,499.94,250.9
V00639,1,11/12/2024,P002,T005,C0395,CH02,E000,MP01,10,370.48,172.23
V00639,2,11/12/2024,P123,T001,C0579,CH02,E000,MP01,8,53.9,22.28
V00639,3,11/12/2024,P004,T009,C0928,CH02,E000,MP01,6,324.87,137.71
V00640,1,09/03/2025,P076,T010,C0801,CH01,E012,MP03,1,103.16,73.55
V00640,2,09/03/2025,P105,T010,C0436,CH01,E017,MP03,8,386.37,166.6
V00641,1,07/03/2025,P105,T005,C0184,CH01,E004,MP03,5,413.09,212.56
V00641,2,07/03/2025,P004,T013,C0512,CH01,E004,MP03,5,430.82,231.51
V00642,1,23/11/2023,P083,T013,C0562,CH02,E000,MP01,5,313.99,156.71
V00643,1,10/03/2025,P002,T010,C0940,CH01,E016,MP02,1,224.31,139.04
V00644,1,17/07/2024,P082,T005,C0212,CH03,E000,MP01,10,546.73,241.39
V00644,2,17/07/2024,P002,T009,C0973,CH03,E000,MP01,2,49.43,22.04
V00644,3,17/07/2024,P016,T021,C0579,CH03,E000,MP01,1,155.55,89.42
V00644,4,17/07/2024,P027,T005,C0928,CH03,E000,MP01,6,597.29,244.4
V00645,1,24/05/2025,P106,T013,C0002,CH02,E000,MP01,2,110.37,49.73
V00645,2,24/05/2025,P007,T010,C0002,CH02,E000,MP01,5,450.62,270.42
V00646,1,12/11/2023,P078,T001,C0465,CH01,E015,MP01,4,162.69,97.95
V00646,2,12/11/2023,P083,T001,C0436,CH01,E046,MP01,9,39.48,30.5
V00646,3,12/11/2023,P083,T001,C0781,CH01,E059,MP01,6,306.63,205.29
V00646,4,12/11/2023,P106,T001,C0881,CH01,E065,MP01,10,98.45,61.88
